run_id,ticker,analysis_date,knot_strategy,lambda_val,penalty_order,knot_density_key,degree_key,filter_key,n_knots_x,n_knots_y,degree_x,degree_y,filter_min_vol,filter_spread_rel,filter_min_ttm,iv_mae,iv_rmse,iv_median_ae,iv_std_err,iv_min_abs_err,iv_max_abs_err,price_mae,price_rmse,price_median_ae,price_std_err,price_min_abs_err,price_max_abs_err,spline_solver_iterations,spline_solver_status,avg_iv_iterations,iv_success_rate,computation_time,final_data_points,status
GS_uniform_L1.00e-04_Pen2_medium_cubic,GS,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.055379,0.08281,0.035998,0.0634,0.006335,0.382143,0.165489,0.309451,0.081572,0.30975,0.000751,2.07,385,2,4.604317,0.939189,0.193463,139,Success
GS_uniform_L1.00e-03_Pen2_medium_cubic,GS,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.055433,0.083119,0.036198,0.063806,0.009089,0.382321,0.167364,0.321859,0.085883,0.322166,0.001443,2.07,230,2,4.604317,0.939189,0.187163,139,Success
GS_uniform_L1.00e-02_Pen2_medium_cubic,GS,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.055533,0.084171,0.03454,0.06518,0.01177,0.385256,0.193795,0.357311,0.095667,0.358115,0.000889,2.221595,132,2,4.604317,0.939189,0.184852,139,Success
GS_uniform_L1.00e-01_Pen2_medium_cubic,GS,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.05513,0.086728,0.033686,0.068473,0.006845,0.410139,0.292008,0.478024,0.161839,0.478462,0.001444,2.070275,98,2,4.604317,0.939189,0.183385,139,Success
GS_uniform_L5.00e-01_Pen2_medium_cubic,GS,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.05456,0.089968,0.031514,0.072562,0.000972,0.439726,0.409026,0.596961,0.260431,0.577524,0.000473,2.07,104,2,4.604317,0.939189,0.18328,139,Success
GS_uniform_L1.00e+00_Pen2_medium_cubic,GS,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.0544,0.091192,0.030355,0.074084,8.5e-05,0.449143,0.459629,0.656745,0.300312,0.620407,0.000108,2.07,119,2,4.604317,0.939189,0.184332,139,Success
GS_uniform_L2.50e+00_Pen2_medium_cubic,GS,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.054196,0.092334,0.030117,0.075496,5.8e-05,0.457511,0.510114,0.731368,0.324882,0.674574,0.005181,2.185413,123,2,4.604317,0.939189,0.184,139,Success
GS_uniform_L5.00e+00_Pen2_medium_cubic,GS,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.054067,0.092858,0.029926,0.07614,0.000258,0.461513,0.531201,0.770207,0.321195,0.703246,0.000867,2.240664,125,2,4.604317,0.939189,0.183747,139,Success
GS_uniform_L1.00e+01_Pen2_medium_cubic,GS,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.053972,0.093156,0.030446,0.076507,1e-06,0.464134,0.542722,0.792611,0.330382,0.720002,0.010301,2.411321,127,2,4.604317,0.939189,0.184109,139,Success
GS_uniform_L1.50e+01_Pen2_medium_cubic,GS,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.053939,0.093251,0.030932,0.076623,0.000242,0.465188,0.546765,0.800606,0.329712,0.726259,0.00605,2.498343,128,2,4.604317,0.939189,0.184293,139,Success
GS_uniform_L2.00e+01_Pen2_medium_cubic,GS,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.053921,0.093292,0.031378,0.076673,9.6e-05,0.465768,0.5491,0.805002,0.328693,0.729931,0.002759,2.552328,129,2,4.604317,0.939189,0.184393,139,Success
COF_uniform_L0.00e+00_Pen2_medium_cubic,COF,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.044232,0.077985,0.024423,0.071247,0.002866,0.333625,0.130114,0.666348,0.000628,0.663756,0.0,4.35,198,2,3.886364,0.977778,0.175092,44,Success
COF_uniform_L1.00e-04_Pen2_medium_cubic,COF,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.043403,0.077432,0.023775,0.070627,0.003469,0.333625,0.152448,0.668015,0.021898,0.665372,0.000253,4.35,285,2,3.886364,0.977778,0.103912,44,Success
COF_uniform_L1.00e-03_Pen2_medium_cubic,COF,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.04301,0.077173,0.023673,0.070336,0.004839,0.333625,0.157618,0.668072,0.037357,0.665907,0.002868,4.35,179,2,3.886364,0.977778,0.101217,44,Success
COF_uniform_L1.00e-02_Pen2_medium_cubic,COF,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.040305,0.075822,0.02074,0.068816,0.002323,0.333625,0.199806,0.678024,0.052759,0.679827,0.001307,4.35,113,2,3.886364,0.977778,0.099845,44,Success
COF_uniform_L1.00e-01_Pen2_medium_cubic,COF,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.03721,0.075773,0.013868,0.068762,0.000205,0.333625,0.313718,0.736864,0.16177,0.744898,0.004879,4.35,101,2,3.886364,0.977778,0.100218,44,Success
COF_uniform_L5.00e-01_Pen2_medium_cubic,COF,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.040265,0.079529,0.017409,0.072973,7.9e-05,0.333625,0.470753,0.837561,0.30694,0.832803,0.001216,4.35,121,2,3.886364,0.977778,0.099869,44,Success
COF_uniform_L1.00e+00_Pen2_medium_cubic,COF,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.041885,0.081041,0.018261,0.074655,0.00089,0.333625,0.526603,0.881656,0.335671,0.869444,0.003931,4.35,124,2,3.886364,0.977778,0.099936,44,Success
COF_uniform_L2.50e+00_Pen2_medium_cubic,COF,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.043212,0.082342,0.018078,0.076098,0.0001,0.333625,0.572742,0.921097,0.382099,0.901749,0.010877,4.35,127,2,3.886364,0.977778,0.124565,44,Success
COF_uniform_L5.00e+00_Pen2_medium_cubic,COF,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.04376,0.082898,0.017589,0.076713,8.4e-05,0.333625,0.59047,0.937594,0.401203,0.915239,0.013853,4.35,128,2,3.886364,0.977778,0.10094,44,Success
COF_uniform_L1.00e+01_Pen2_medium_cubic,COF,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.044114,0.083226,0.017808,0.077076,0.000637,0.333625,0.599206,0.946557,0.415168,0.922653,0.015674,4.35,130,2,3.886364,0.977778,0.099681,44,Success
COF_uniform_L1.50e+01_Pen2_medium_cubic,COF,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.044267,0.083351,0.017873,0.077213,0.000995,0.333625,0.602226,0.949628,0.421568,0.925236,0.007252,4.35,131,2,3.886364,0.977778,0.100059,44,Success
COF_uniform_L2.00e+01_Pen2_medium_cubic,COF,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.044357,0.083417,0.018012,0.077287,0.00123,0.333625,0.604268,0.951173,0.425382,0.926553,0.016792,4.35,131,2,3.886364,0.977778,0.101199,44,Success
USB_uniform_L0.00e+00_Pen2_medium_cubic,USB,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.092727,0.175152,0.03705,0.151368,0.000186,1.007817,0.020013,0.092744,0.000332,0.092611,0.0,0.763152,248,2,4.183099,0.922078,0.256347,71,Success
USB_uniform_L1.00e-04_Pen2_medium_cubic,USB,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.092785,0.174999,0.036914,0.151188,0.001875,1.007817,0.026312,0.094153,0.008062,0.094059,0.0,0.763152,362,2,4.183099,0.922078,0.115828,71,Success
USB_uniform_L1.00e-03_Pen2_medium_cubic,USB,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.092248,0.174741,0.037216,0.150885,1.5e-05,1.007817,0.034786,0.097642,0.014868,0.097774,2e-06,0.763152,217,2,4.183099,0.922078,0.111846,71,Success
USB_uniform_L1.00e-02_Pen2_medium_cubic,USB,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.091442,0.175454,0.039474,0.151723,0.001455,1.007817,0.056927,0.118802,0.025916,0.119639,0.000612,0.763152,115,2,4.183099,0.922078,0.111476,71,Success
USB_uniform_L1.00e-01_Pen2_medium_cubic,USB,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.091986,0.181135,0.034869,0.158349,0.000583,1.007817,0.097851,0.20599,0.032546,0.202603,0.000131,1.006195,100,2,4.183099,0.922078,0.110653,71,Success
USB_uniform_L5.00e-01_Pen2_medium_cubic,USB,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.092104,0.187309,0.025738,0.165474,0.001032,1.007817,0.137006,0.263644,0.042725,0.25067,0.001863,1.155811,118,2,4.183099,0.922078,0.110697,71,Success
USB_uniform_L1.00e+00_Pen2_medium_cubic,USB,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.091956,0.190103,0.024308,0.168675,0.00121,1.007817,0.15263,0.283639,0.04678,0.265836,0.003282,1.176836,122,2,4.183099,0.922078,0.110612,71,Success
USB_uniform_L2.50e+00_Pen2_medium_cubic,USB,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.091935,0.193801,0.023348,0.172891,4e-06,1.007817,0.170747,0.304516,0.058101,0.280832,0.00134,1.191844,126,2,4.183099,0.922078,0.109863,71,Success
USB_uniform_L5.00e+00_Pen2_medium_cubic,USB,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.092678,0.196371,0.022728,0.175807,0.000465,1.007817,0.181452,0.31334,0.064112,0.286149,0.000151,1.181078,127,2,4.183099,0.922078,0.110065,71,Success
USB_uniform_L1.00e+01_Pen2_medium_cubic,USB,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.093801,0.198499,0.020665,0.178215,9.7e-05,1.007817,0.187096,0.315218,0.07456,0.28558,0.001951,1.145248,129,2,4.183099,0.922078,0.112773,71,Success
USB_uniform_L1.50e+01_Pen2_medium_cubic,USB,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.094643,0.199494,0.019522,0.179339,0.0011,1.007817,0.188544,0.314011,0.086528,0.283403,0.002615,1.116702,129,2,4.183099,0.922078,0.110656,71,Success
USB_uniform_L2.00e+01_Pen2_medium_cubic,USB,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.095175,0.200086,0.020175,0.180006,0.000414,1.007817,0.189019,0.312639,0.09,0.281516,0.000278,1.095619,130,2,4.183099,0.922078,0.10996,71,Success
PFE_uniform_L0.00e+00_Pen2_medium_cubic,PFE,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.087676,0.12737,0.061005,0.095057,0.001425,0.501923,0.047782,0.212545,0.008568,0.210712,0.0,1.568656,453,2,4.39604,0.716312,0.224962,101,Success
PFE_uniform_L1.00e-04_Pen2_medium_cubic,PFE,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.088125,0.128643,0.058137,0.096772,0.000104,0.518414,0.051338,0.213237,0.010636,0.211282,8.4e-05,1.568656,486,2,4.39604,0.716312,0.162477,101,Success
PFE_uniform_L1.00e-03_Pen2_medium_cubic,PFE,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.088235,0.128395,0.058837,0.09644,0.004513,0.509996,0.05316,0.213615,0.014267,0.211744,2e-06,1.568656,270,2,4.39604,0.716312,0.156708,101,Success
PFE_uniform_L1.00e-02_Pen2_medium_cubic,PFE,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.088016,0.129593,0.055664,0.098045,0.004348,0.50244,0.06449,0.221344,0.016517,0.220546,8.9e-05,1.568656,143,2,4.39604,0.716312,0.155453,101,Success
PFE_uniform_L1.00e-01_Pen2_medium_cubic,PFE,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.089572,0.139665,0.050409,0.111138,0.000869,0.54038,0.098751,0.270168,0.026432,0.271409,9.9e-05,1.568656,101,2,4.39604,0.716312,0.153299,101,Success
PFE_uniform_L5.00e-01_Pen2_medium_cubic,PFE,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.099698,0.159398,0.052099,0.135323,0.001145,0.704749,0.156461,0.316488,0.052692,0.311363,0.000681,1.568656,114,2,4.39604,0.716312,0.152664,101,Success
PFE_uniform_L1.00e+00_Pen2_medium_cubic,PFE,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.106406,0.168801,0.058213,0.146388,0.001261,0.767399,0.181536,0.336787,0.080591,0.326252,0.00069,1.568656,119,2,4.39604,0.716312,0.153809,101,Success
PFE_uniform_L2.50e+00_Pen2_medium_cubic,PFE,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.112909,0.178369,0.064229,0.15743,0.002415,0.828205,0.204087,0.362064,0.080668,0.345247,0.000668,1.568656,124,2,4.39604,0.716312,0.152972,101,Success
PFE_uniform_L5.00e+00_Pen2_medium_cubic,PFE,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.115796,0.182942,0.064858,0.162643,0.002341,0.857043,0.214303,0.377527,0.073399,0.357553,0.000311,1.568656,127,2,4.39604,0.716312,0.153455,101,Success
PFE_uniform_L1.00e+01_Pen2_medium_cubic,PFE,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.11754,0.185742,0.066865,0.165818,0.000478,0.874461,0.220471,0.388799,0.075404,0.366885,0.000285,1.568656,128,2,4.39604,0.716312,0.154363,101,Success
PFE_uniform_L1.50e+01_Pen2_medium_cubic,PFE,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.118259,0.186809,0.066718,0.167024,5.4e-05,0.88092,0.222851,0.393499,0.070966,0.37088,0.000101,1.568656,129,2,4.39604,0.716312,0.153458,101,Success
PFE_uniform_L2.00e+01_Pen2_medium_cubic,PFE,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.118676,0.187383,0.066745,0.167672,0.000617,0.884314,0.224149,0.396094,0.070353,0.373119,0.000401,1.568656,129,2,4.39604,0.716312,0.15405,101,Success
MRK_uniform_L0.00e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.077233,0.120337,0.041431,0.099486,0.002314,0.61883,0.045099,0.089116,0.012143,0.0892,0.0,0.542764,756,2,4.410853,0.908451,0.243582,129,Success
MRK_uniform_L1.00e-04_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.074626,0.116943,0.041799,0.095319,7.9e-05,0.609184,0.075364,0.140364,0.039886,0.140329,0.000227,1.03984,390,2,4.410853,0.908451,0.18055,129,Success
MRK_uniform_L1.00e-03_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.074758,0.116953,0.041953,0.095332,0.000667,0.606699,0.076236,0.142468,0.040424,0.142603,5.7e-05,1.093416,209,2,4.410853,0.908451,0.17333,129,Success
MRK_uniform_L1.00e-02_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.074348,0.116839,0.044043,0.095191,0.002529,0.603414,0.099454,0.18805,0.044811,0.188754,0.000328,1.14023,117,2,4.410853,0.908451,0.332681,129,Success
MRK_uniform_L1.00e-01_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.075618,0.119324,0.044905,0.098249,0.000631,0.611539,0.173708,0.401913,0.060878,0.397532,0.000992,2.56464,88,2,4.410853,0.908451,0.188333,129,Success
MRK_uniform_L5.00e-01_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.079545,0.125851,0.049087,0.106139,0.001617,0.632663,0.253966,0.526382,0.102147,0.506388,0.000429,2.948375,109,2,4.410853,0.908451,0.171475,129,Success
MRK_uniform_L1.00e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.081986,0.129048,0.052806,0.10994,0.001418,0.642815,0.290768,0.574838,0.103877,0.546216,0.000362,2.958321,117,2,4.410853,0.908451,0.174332,129,Success
MRK_uniform_L2.50e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.085021,0.132669,0.053434,0.114201,0.000282,0.653786,0.33288,0.628689,0.122331,0.590613,0.000434,2.961528,124,2,4.410853,0.908451,0.17258,129,Success
MRK_uniform_L5.00e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.086658,0.134634,0.054408,0.116495,0.000873,0.659741,0.35136,0.652681,0.118376,0.610072,2.9e-05,2.955189,127,2,4.410853,0.908451,0.213498,129,Success
MRK_uniform_L1.00e+01_Pen2_medium_cubic,MRK,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.08767,0.135945,0.05456,0.11802,0.000447,0.664127,0.359495,0.662093,0.128912,0.617119,0.002045,2.942457,129,2,4.410853,0.908451,0.173043,129,Success
MRK_uniform_L1.50e+01_Pen2_medium_cubic,MRK,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.088048,0.136486,0.05476,0.118648,0.000165,0.666181,0.360708,0.663132,0.132164,0.617544,0.000447,2.935916,129,2,4.410853,0.908451,0.171298,129,Success
MRK_uniform_L2.00e+01_Pen2_medium_cubic,MRK,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.08826,0.136797,0.05432,0.119008,0.000697,0.667455,0.360491,0.662815,0.134659,0.617038,0.000819,2.932661,129,2,4.410853,0.908451,0.173856,129,Success
BMY_uniform_L0.00e+00_Pen2_medium_cubic,BMY,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.082485,0.109851,0.057768,0.079346,0.000546,0.512212,0.028433,0.120723,0.003283,0.120537,0.0,1.068143,582,2,4.223529,0.867347,0.202848,85,Success
BMY_uniform_L1.00e-04_Pen2_medium_cubic,BMY,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.081271,0.109447,0.058176,0.07878,0.001493,0.512212,0.050481,0.131049,0.017379,0.131011,3.3e-05,1.068143,441,2,4.223529,0.867347,0.144438,85,Success
BMY_uniform_L1.00e-03_Pen2_medium_cubic,BMY,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.080819,0.109006,0.059435,0.078158,0.001993,0.512212,0.052621,0.129213,0.024482,0.12929,0.000516,1.068143,241,2,4.223529,0.867347,0.140239,85,Success
BMY_uniform_L1.00e-02_Pen2_medium_cubic,BMY,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.079106,0.108639,0.060202,0.077639,0.0011,0.512212,0.075679,0.154818,0.042184,0.155721,0.00069,1.068143,129,2,4.223529,0.867347,0.136626,85,Success
BMY_uniform_L1.00e-01_Pen2_medium_cubic,BMY,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.081582,0.112049,0.061069,0.082398,0.00041,0.512212,0.159373,0.355329,0.047501,0.352493,0.000124,2.076854,99,2,4.223529,0.867347,0.135622,85,Success
BMY_uniform_L5.00e-01_Pen2_medium_cubic,BMY,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.087112,0.118809,0.068874,0.091479,0.001401,0.512212,0.229753,0.540286,0.06585,0.525879,4.2e-05,2.884706,113,2,4.223529,0.867347,0.13578,85,Success
BMY_uniform_L1.00e+00_Pen2_medium_cubic,BMY,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.088341,0.122014,0.065784,0.095654,0.001521,0.512212,0.259093,0.586761,0.08031,0.565142,0.000231,2.893423,121,2,4.223529,0.867347,0.13648,85,Success
BMY_uniform_L2.50e+00_Pen2_medium_cubic,BMY,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.090151,0.126245,0.068377,0.101057,0.002134,0.512212,0.29044,0.627832,0.072087,0.596725,0.00116,2.873779,125,2,4.223529,0.867347,0.138225,85,Success
BMY_uniform_L5.00e+00_Pen2_medium_cubic,BMY,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.091377,0.128998,0.070091,0.104515,0.001058,0.512212,0.306105,0.648431,0.066079,0.611625,0.000688,2.851246,127,2,4.223529,0.867347,0.138765,85,Success
BMY_uniform_L1.00e+01_Pen2_medium_cubic,BMY,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.092393,0.13115,0.068725,0.107192,0.001672,0.512212,0.316889,0.661608,0.071665,0.620656,0.000608,2.792165,128,2,4.223529,0.867347,0.136775,85,Success
BMY_uniform_L1.50e+01_Pen2_medium_cubic,BMY,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.092875,0.132166,0.072351,0.108447,0.001166,0.512212,0.321256,0.666951,0.088774,0.624191,0.000553,2.752788,129,2,4.223529,0.867347,0.136863,85,Success
BMY_uniform_L2.00e+01_Pen2_medium_cubic,BMY,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.093224,0.132798,0.073221,0.109225,0.002097,0.512212,0.323637,0.670109,0.0735,0.626303,0.000206,2.74728,130,2,4.223529,0.867347,0.154754,85,Success
LLY_uniform_L0.00e+00_Pen2_medium_cubic,LLY,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.09667,0.18119,0.0159,0.165911,0.001132,0.584477,0.045827,0.193814,0.000105,0.193432,0.0,1.3,112,2,4.851064,1.0,0.163134,47,Success
LLY_uniform_L1.00e-04_Pen2_medium_cubic,LLY,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.097859,0.179831,0.014274,0.164393,8.9e-05,0.584477,0.104692,0.223508,0.060203,0.222345,1e-05,1.3,283,2,4.851064,1.0,0.111075,47,Success
LLY_uniform_L1.00e-03_Pen2_medium_cubic,LLY,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.098153,0.179855,0.01722,0.16442,0.000153,0.584477,0.131713,0.241174,0.080598,0.241516,1.8e-05,1.3,197,2,4.851064,1.0,0.109772,47,Success
LLY_uniform_L1.00e-02_Pen2_medium_cubic,LLY,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.096818,0.178794,0.018342,0.163233,0.000103,0.584477,0.227532,0.409588,0.13234,0.413056,0.000835,1.984237,127,2,4.851064,1.0,0.107076,47,Success
LLY_uniform_L1.00e-01_Pen2_medium_cubic,LLY,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.103009,0.17949,0.03464,0.164012,1.2e-05,0.584477,0.546218,1.21755,0.20635,1.188142,0.000855,7.114496,105,2,4.851064,1.0,0.105527,47,Success
LLY_uniform_L5.00e-01_Pen2_medium_cubic,LLY,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.113911,0.184664,0.054278,0.16978,0.002806,0.584477,0.924826,1.95703,0.312747,1.862993,0.005858,9.825283,120,2,4.851064,1.0,0.105301,47,Success
LLY_uniform_L1.00e+00_Pen2_medium_cubic,LLY,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.119178,0.187278,0.062623,0.17268,0.00199,0.584477,1.085876,2.302625,0.368885,2.181402,0.003356,10.888326,123,2,4.851064,1.0,0.108218,47,Success
LLY_uniform_L2.50e+00_Pen2_medium_cubic,LLY,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.12528,0.190426,0.067946,0.176162,0.002075,0.584477,1.281559,2.735967,0.474863,2.584129,0.000774,12.422509,125,2,4.851064,1.0,0.106706,47,Success
LLY_uniform_L5.00e+00_Pen2_medium_cubic,LLY,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.128948,0.192527,0.070265,0.17848,0.000665,0.584477,1.411032,3.018234,0.445471,2.846518,0.01,13.574563,127,2,4.851064,1.0,0.104905,47,Success
LLY_uniform_L1.00e+01_Pen2_medium_cubic,LLY,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.131825,0.194263,0.071119,0.180393,0.000159,0.584477,1.512244,3.23381,0.434835,3.045391,0.01,14.525035,129,2,4.851064,1.0,0.105231,47,Success
LLY_uniform_L1.50e+01_Pen2_medium_cubic,LLY,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.133015,0.195047,0.071731,0.181255,7.2e-05,0.584477,1.556307,3.324316,0.451274,3.127984,0.01,14.941197,129,2,4.851064,1.0,0.106257,47,Success
LLY_uniform_L2.00e+01_Pen2_medium_cubic,LLY,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.133737,0.195494,0.075553,0.181746,0.000176,0.584477,1.580637,3.373781,0.46127,3.172736,0.01,15.17327,130,2,4.851064,1.0,0.105567,47,Success
JNJ_uniform_L0.00e+00_Pen2_medium_cubic,JNJ,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.070606,0.114981,0.041855,0.093898,0.002615,0.568364,0.177892,1.111112,0.002414,1.110955,0.0,8.3,344,2,4.482143,0.835821,0.177427,56,Success
JNJ_uniform_L1.00e-04_Pen2_medium_cubic,JNJ,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.072802,0.117925,0.042665,0.097545,0.004439,0.568364,0.232561,1.115669,0.061965,1.115481,2.2e-05,8.3,365,2,4.482143,0.835821,0.117978,56,Success
